+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-------------------------------------------+--------+----------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-------------------------------------------+--------+----------------------------------------------+
| Mod name                            | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                              | Exists | Ore Dict keys                                |
| Chisel                              | chisel:bookshelf_jungle                                      |     718 |     true |    5092 |         8 | Jungle Bookshelf                          | true   | bookshelf,bookshelfJungle                    |
| Chisel                              | chisel:bookshelf_jungle                                      |     718 |     true |    5092 |         9 | Jungle Bookshelf                          | true   | bookshelf,bookshelfJungle                    |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         0 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         1 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         2 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         3 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         4 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         5 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         6 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         7 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         8 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_oak                                         |     715 |     true |    5089 |         9 | Oak Bookshelf                             | true   | bookshelf,bookshelfOak                       |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         0 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         1 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         2 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         3 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         4 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         5 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         6 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         7 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         8 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bookshelf_spruce                                      |     716 |     true |    5090 |         9 | Spruce Bookshelf                          | true   | bookshelf,bookshelfSpruce                    |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         0 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         1 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |        10 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |        11 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |        12 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |        13 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |        14 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |        15 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         2 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         3 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         4 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         5 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         6 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         7 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         8 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks                                                |     721 |     true |    5095 |         9 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         0 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         1 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         2 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         3 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         4 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         5 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         6 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         7 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         8 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks1                                               |     722 |     true |    5096 |         9 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks2                                               |     723 |     true |    5097 |         0 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks2                                               |     723 |     true |    5097 |         1 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks2                                               |     723 |     true |    5097 |         2 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks2                                               |     723 |     true |    5097 |         3 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks2                                               |     723 |     true |    5097 |         4 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:bricks2                                               |     723 |     true |    5097 |         5 | Bricks                                    | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         0 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         1 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         2 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         3 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         4 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         5 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         6 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         7 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         8 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:brownstone                                            |     725 |     true |    5099 |         9 | Brownstone                                | true   |                                              |
| Chisel                              | chisel:carpet_black                                          |     726 |     true |    5100 |         0 | Black Wool                                | true   |                                              |
| Chisel                              | chisel:carpet_black                                          |     726 |     true |    5100 |         1 | Black Wool                                | true   |                                              |
| Chisel                              | chisel:carpet_blue                                           |     730 |     true |    5104 |         0 | Blue Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_blue                                           |     730 |     true |    5104 |         1 | Blue Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_brown                                          |     729 |     true |    5103 |         0 | Brown Wool                                | true   |                                              |
| Chisel                              | chisel:carpet_brown                                          |     729 |     true |    5103 |         1 | Brown Wool                                | true   |                                              |
| Chisel                              | chisel:carpet_cyan                                           |     732 |     true |    5106 |         0 | Cyan Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_cyan                                           |     732 |     true |    5106 |         1 | Cyan Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_gray                                           |     734 |     true |    5108 |         0 | Gray Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_gray                                           |     734 |     true |    5108 |         1 | Gray Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_green                                          |     728 |     true |    5102 |         0 | Green Wool                                | true   |                                              |
| Chisel                              | chisel:carpet_green                                          |     728 |     true |    5102 |         1 | Green Wool                                | true   |                                              |
| Chisel                              | chisel:carpet_lightblue                                      |     738 |     true |    5112 |         0 | Light Blue Wool                           | true   |                                              |
| Chisel                              | chisel:carpet_lightblue                                      |     738 |     true |    5112 |         1 | Light Blue Wool                           | true   |                                              |
| Chisel                              | chisel:carpet_lightgray                                      |     733 |     true |    5107 |         0 | Light Gray Wool                           | true   |                                              |
| Chisel                              | chisel:carpet_lightgray                                      |     733 |     true |    5107 |         1 | Light Gray Wool                           | true   |                                              |
| Chisel                              | chisel:carpet_lime                                           |     736 |     true |    5110 |         0 | Lime Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_lime                                           |     736 |     true |    5110 |         1 | Lime Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_magenta                                        |     739 |     true |    5113 |         0 | Magenta Wool                              | true   |                                              |
| Chisel                              | chisel:carpet_magenta                                        |     739 |     true |    5113 |         1 | Magenta Wool                              | true   |                                              |
| Chisel                              | chisel:carpet_orange                                         |     740 |     true |    5114 |         0 | Orange Wool                               | true   |                                              |
| Chisel                              | chisel:carpet_orange                                         |     740 |     true |    5114 |         1 | Orange Wool                               | true   |                                              |
| Chisel                              | chisel:carpet_pink                                           |     735 |     true |    5109 |         0 | Pink Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_pink                                           |     735 |     true |    5109 |         1 | Pink Wool                                 | true   |                                              |
| Chisel                              | chisel:carpet_purple                                         |     731 |     true |    5105 |         0 | Purple Wool                               | true   |                                              |
| Chisel                              | chisel:carpet_purple                                         |     731 |     true |    5105 |         1 | Purple Wool                               | true   |                                              |
| Chisel                              | chisel:carpet_red                                            |     727 |     true |    5101 |         0 | Red Wool                                  | true   |                                              |
| Chisel                              | chisel:carpet_red                                            |     727 |     true |    5101 |         1 | Red Wool                                  | true   |                                              |
| Chisel                              | chisel:carpet_white                                          |     741 |     true |    5115 |         0 | Wool                                      | true   |                                              |
| Chisel                              | chisel:carpet_white                                          |     741 |     true |    5115 |         1 | Wool                                      | true   |                                              |
| Chisel                              | chisel:carpet_yellow                                         |     737 |     true |    5111 |         0 | Yellow Wool                               | true   |                                              |
| Chisel                              | chisel:carpet_yellow                                         |     737 |     true |    5111 |         1 | Yellow Wool                               | true   |                                              |
| Chisel                              | chisel:cloud                                                 |     745 |     true |    5119 |         0 | Cloud                                     | true   |                                              |
| Chisel                              | chisel:cloud                                                 |     745 |     true |    5119 |         1 | Cloud                                     | true   |                                              |
| Chisel                              | chisel:cloud                                                 |     745 |     true |    5119 |         2 | Cloud                                     | true   |                                              |
| Chisel                              | chisel:cloud                                                 |     745 |     true |    5119 |         3 | Cloud                                     | true   |                                              |
| Chisel                              | chisel:cloud                                                 |     745 |     true |    5119 |         4 | Cloud                                     | true   |                                              |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         0 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         1 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |        10 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |        11 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |        12 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |        13 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |        14 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |        15 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         2 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         3 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         4 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         5 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         6 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         7 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         8 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone                                           |     747 |     true |    5121 |         9 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         0 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         1 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         2 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         3 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         4 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         5 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         6 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         7 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         8 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone1                                          |     748 |     true |    5122 |         9 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         0 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         1 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         2 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         3 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         4 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         5 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         6 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         7 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         8 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestone2                                          |     749 |     true |    5123 |         9 | Cobblestone                               | true   | cobblestone                                  |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         0 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         1 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |        10 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |        11 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |        12 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |        13 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |        14 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |        15 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         2 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         3 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         4 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         5 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         6 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         7 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         8 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy                                      |     756 |     true |    5130 |         9 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         0 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         1 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |        10 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |        11 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |        12 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |        13 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |        14 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |        15 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         2 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         3 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         4 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         5 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         6 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         7 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         8 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy1                                     |     757 |     true |    5131 |         9 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:cobblestonemossy2                                     |     758 |    false |    5132 |         0 | Mossy Cobblestone                         | true   | blockMossy                                   |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |         0 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |         1 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |        10 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |        11 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |        12 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |        13 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |        14 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |        15 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |         2 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |         3 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |         4 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |         5 | Concrete                                  | true   | blockConcrete                                |
| Chisel                              | chisel:concrete                                              |     760 |     true |    5134 |         6 | Concrete                                  | true   | blockConcrete                                |
