+----------------------------+-----------------------------------------------------+---------+----------+----------+-----------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
+----------------------------+-----------------------------------------------------+---------+----------+----------+-----------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                   | Registry name                                       | Item ID | Meta/dmg | Subtypes | Display name                                        | Ore Dict keys                                                                                                                                                                                                                                    |
| Chisel                     | chisel:waterstone                                   |    8185 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:waterstone1                                  |    8186 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_black                                   |    8187 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_blue                                    |    8191 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_brown                                   |    8190 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_cyan                                    |    8193 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_gray                                    |    8195 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_green                                   |    8189 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_lightblue                               |    8199 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_lightgray                               |    8194 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_lime                                    |    8197 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_magenta                                 |    8200 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_orange                                  |    8201 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_pink                                    |    8196 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_purple                                  |    8192 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_red                                     |    8188 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_white                                   |    8202 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisel                     | chisel:wool_yellow                                  |    8198 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:bit_bag                              |    8210 |        0 |    false | Chiseled Bit Bag                                    |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:bitsaw_diamond                       |    8212 |        0 |    false | Diamond Bit Saw                                     |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:bittank                              |    8215 |        0 |    false | Chiseled Fluid Bit Tank                             |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:block_bit                            |    8213 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chisel_diamond                       |    8206 |        0 |    false | Diamond Chisel                                      |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chisel_gold                          |    8205 |        0 |    false | Golden Chisel                                       |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chisel_iron                          |    8204 |        0 |    false | Iron Chisel                                         |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chisel_stone                         |    8203 |        0 |    false | Stone Chisel                                        |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_clay                        |    8222 |        0 |    false | Chiseled Clay                                       |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_cloth                       |    8219 |        0 |    false | Chiseled Cloth                                      |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_fluid                       |    8228 |        0 |    false | Chiseled Fluid                                      |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_glass                       |    8223 |        0 |    false | Chiseled Glass                                      |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_grass                       |    8226 |        0 |    false | Chiseled Grass                                      |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_ground                      |    8225 |        0 |    false | Chiseled Ground                                     |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_ice                         |    8220 |        0 |    false | Chiseled Ice                                        |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_iron                        |    8218 |        0 |    false | Chiseled Metal                                      |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_leaves                      |    8229 |        0 |    false | Chiseled Leaves                                     |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_packedIce                   |    8221 |        0 |    false | Chiseled Packed Ice                                 |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_rock                        |    8217 |        0 |    false | Chiseled Rock                                       |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_sand                        |    8224 |        0 |    false | Chiseled Sand                                       |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_snow                        |    8227 |        0 |    false | Chiseled Snow                                       |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:chiseled_wood                        |    8216 |        0 |    false | Chiseled Wood                                       |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:mirrorprint                          |    8209 |        0 |    false | Mirror Chisel Design                                |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:negativeprint                        |    8208 |        0 |    false | Negative Chisel Design                              |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:positiveprint                        |    8207 |        0 |    false | Positive Chisel Design                              |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:tape_measure                         |    8214 |        0 |    false | Tape Measure                                        |                                                                                                                                                                                                                                                  |
| Chisels & Bits             | chiselsandbits:wrench_wood                          |    8211 |        0 |    false | Wooden Wrench                                       |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcAirElement                            |    8594 |        0 |    false | Air Element                                         |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcAmethyst                              |    8604 |        0 |    false | Amethyst                                            | gemAmethyst                                                                                                                                                                                                                                      |
| CustomNPCs                 | customnpcs:npcAncientCoin                           |    8581 |        0 |    false | Ancient Coin                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcAncientScroll                         |    8608 |        0 |    false | Ancient Scroll                                      |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcArcaneSpell                           |    8312 |        0 |    false | Arcane Spell                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcArtifact                              |    8609 |        0 |    false | Artifact                                            |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcAssassinBoots                         |    8536 |        0 |    false | Assassins Boots                                     |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcAssassinChest                         |    8534 |        0 |    false | Assassins ChestPlate                                |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcAssassinHead                          |    8533 |        0 |    false | Assassins Helmet                                    |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcAssassinLeggings                      |    8535 |        0 |    false | Assassins Leggings                                  |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBag                                   |    8585 |        0 |    false | Bag                                                 |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBanditMask                            |    8589 |        0 |    false | Bandit Mask                                         |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBanjo                                 |    8276 |        0 |    false | Banjo                                               |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBanner                                |    8250 |        0 |    false | Banner                                              |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBarrel                                |    8262 |        0 |    false | Barrel                                              |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBaseballBat                           |    8337 |        0 |    false | Baseball Bat                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBatton                                |    8353 |        0 |    false | Baton                                               |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBeam                                  |    8266 |        0 |    false | Beam                                                |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBearClaw                              |    8454 |        0 |    false | Bear Claw                                           |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBigSign                               |    8261 |        0 |    false | Big Sign                                            |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBlackBullet                           |    8299 |        0 |    false | Black Bullet                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBloodBlock                            |    8249 |        0 |    false | Blood Block                                         |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBlueprint                             |    8599 |        0 |    false | Blueprint                                           |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBoStaff                               |    8346 |        0 |    false | Bo Staff                                            |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBook                                  |    8267 |        0 |    false | Book                                                |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBorder                                |    8243 |        0 |    false | Border                                              |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBrokenArrow                           |    8590 |        0 |    false | Broken Arrow                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBrokenBottle                          |    8343 |        0 |    false | Broken Bottle                                       |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBrokenOrb                             |    8320 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeBattleAxe                       |    8407 |        0 |    false | Bronze Battle Axe                                   |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeBroadsword                      |    8492 |        0 |    false | Bronze Broadsword                                   |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeBullet                          |    8295 |        0 |    false | Bronze Bullet                                       |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeDagger                          |    8442 |        0 |    false | Bronze Dagger                                       |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeGlaive                          |    8482 |        0 |    false | Bronze Glaive                                       |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeGun                             |    8294 |        0 |    false | Bronze Gun                                          |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeHalberd                         |    8397 |        0 |    false | Bronze Halberd                                      |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeIngot                           |    8605 |        0 |    false | Bronze Ingot                                        | ingotBronze                                                                                                                                                                                                                                      |
| CustomNPCs                 | customnpcs:npcBronzeMace                            |    8427 |        0 |    false | Bronze Mace                                         |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeReversedDagger                  |    8443 |        0 |    false | Reversed Bronze Dagger                              |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeScythe                          |    8473 |        0 |    false | Bronze Scythe                                       |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeShield                          |    8366 |        0 |    false | Shield                                              |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeSkirt                           |    8571 |        0 |    false | Bronze Skirt                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeSpear                           |    8387 |        0 |    false | Bronze Spear                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeStaff                           |    8461 |        0 |    false | Bronze Staff                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeSword                           |    8327 |        0 |    false | Bronze Sword                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeTrident                         |    8305 |        0 |    false | Bronze Trident                                      |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBronzeWarhammer                       |    8417 |        0 |    false | Bronze Warhammer                                    |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcBuilderBlock                          |    8246 |        0 |    false | Builder Block                                       |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCampfire                              |    8270 |        0 |    false | Campfire                                            |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCampfireUnlit                         |    8273 |        0 |    false | Campfire                                            |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCandle                                |    8271 |        0 |    false | Candle                                              |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCandleUnlit                           |    8274 |        0 |    false | Candle                                              |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCarKey                                |    8595 |        0 |    false | Car Key                                             |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCarpentyBench                         |    8240 |        0 |    false | Carpentry Bench                                     |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcChainSkirt                            |    8565 |        0 |    false | Chain Skirt                                         |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcChair                                 |    8253 |        0 |    false | Chair                                               |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcChickenSword                          |    8334 |        0 |    false | Chicken Sword                                       |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcClarinet                              |    8283 |        0 |    false | Clarinet                                            |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCleaver                               |    8339 |        0 |    false | Cleaver                                             |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCoinBronze                            |    8576 |        0 |    false | Bronze Coin                                         |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCoinDiamond                           |    8579 |        0 |    false | Diamond Coin                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCoinEmerald                           |    8580 |        0 |    false | Emerald Coin                                        |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCoinGold                              |    8578 |        0 |    false | Golden Coin                                         |                                                                                                                                                                                                                                                  |
| CustomNPCs                 | customnpcs:npcCoinIron                              |    8577 |        0 |    false | Iron Coin                                           |                                                                                                                                                                                                                                                  |
